INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,NAME,AGENCY_ID,Day
2013-09-19,14.0,68582988,All Other Larceny,8554,Thursday
2013-10-05,10.0,68583807,Simple Assault,8554,Saturday
2013-11-05,20.0,68585414,Theft From Building,8554,Tuesday
2013-11-13,9.0,68586333,Theft From Building,8554,Wednesday
2014-03-16,3.0,74950940,Destruction/Damage/Vandalism of Property,9040,Sunday
2014-11-14,2.0,74955959,Drug/Narcotic Violations,9040,Friday
2014-11-15,15.0,74955967,Destruction/Damage/Vandalism of Property,9040,Saturday
2014-12-07,0.0,74956726,Motor Vehicle Theft,9040,Sunday
2014-12-10,12.0,74956753,Theft From Building,9040,Wednesday
2014-02-27,4.0,73412784,Burglary/Breaking & Entering,8554,Thursday
2014-03-12,18.0,73413588,Burglary/Breaking & Entering,8554,Wednesday
2014-03-27,19.0,73413610,Theft From Building,8554,Thursday
2014-03-31,0.0,73414408,Impersonation,8554,Monday
2014-05-02,12.0,73415273,All Other Larceny,8554,Friday
2014-08-30,10.0,73416195,All Other Larceny,8554,Saturday
2014-09-09,15.0,73416981,All Other Larceny,8554,Tuesday
2014-11-05,22.0,73418717,All Other Larceny,8554,Wednesday
2014-11-04,19.0,73418689,Intimidation,8554,Tuesday
2014-02-27,16.0,74950910,Theft From Building,9040,Thursday
2014-04-16,13.0,74952555,Theft From Building,9040,Wednesday
2014-04-01,18.0,74951726,Theft From Building,9040,Tuesday
2014-05-26,16.0,74952576,All Other Larceny,9040,Monday
2014-10-29,7.0,74955913,Theft From Building,9040,Wednesday
2014-04-09,11.0,73413643,Arson,8554,Wednesday
2014-08-30,3.0,73416192,Robbery,8554,Saturday
2014-08-25,18.0,73416181,All Other Larceny,8554,Monday
2014-01-11,17.0,74950075,Theft From Building,9040,Saturday
2014-02-10,5.0,74950914,Theft From Building,9040,Monday
2014-04-04,20.0,74951725,Theft From Building,9040,Friday
2014-04-07,7.0,74951727,Theft From Motor Vehicle,9040,Monday
2014-04-09,11.0,74951734,Theft From Building,9040,Wednesday
2014-07-30,10.0,74953474,All Other Larceny,9040,Wednesday
2014-09-17,22.0,74955047,Drug/Narcotic Violations,9040,Wednesday
2014-01-02,14.0,73411913,Theft From Building,8554,Thursday
2014-03-01,14.0,73413548,Burglary/Breaking & Entering,8554,Saturday
2014-04-20,18.0,73414405,Simple Assault,8554,Sunday
2014-07-01,0.0,73420352,Theft From Building,8554,Tuesday
2014-08-29,0.0,73416928,All Other Larceny,8554,Friday
2014-11-21,16.0,73419521,All Other Larceny,8554,Friday
2014-11-08,15.0,73418699,Theft From Building,8554,Saturday
2014-07-15,0.0,74954222,All Other Larceny,9040,Tuesday
2014-08-03,7.0,74953485,All Other Larceny,9040,Sunday
2014-09-09,19.0,74954308,Theft From Building,9040,Tuesday
2014-09-14,2.0,74955031,Drug/Narcotic Violations,9040,Sunday
2014-09-23,9.0,74955064,Theft From Building,9040,Tuesday
2014-01-20,10.0,73412677,Drug/Narcotic Violations,8554,Monday
2014-02-15,18.0,73412754,Burglary/Breaking & Entering,8554,Saturday
2014-03-04,22.0,73413550,Impersonation,8554,Tuesday
2014-04-11,17.0,73414398,All Other Larceny,8554,Friday
2014-05-19,9.0,73414489,Theft From Motor Vehicle,8554,Monday
2014-06-02,8.0,73415272,Theft From Building,8554,Monday
2014-09-29,23.0,73417777,Theft From Building,8554,Monday
2014-11-03,12.0,73418694,Credit Card/Automated Teller Machine Fraud,8554,Monday
2014-08-29,2.0,74954261,Destruction/Damage/Vandalism of Property,9040,Friday
2014-09-25,1.0,74955077,Destruction/Damage/Vandalism of Property,9040,Thursday
2014-12-15,0.0,74956783,Theft From Building,9040,Monday
2014-03-20,12.0,73413585,Aggravated Assault,8554,Thursday
2014-09-03,23.0,73416945,Simple Assault,8554,Wednesday
2014-03-20,3.0,74950952,Simple Assault,9040,Thursday
2014-08-13,15.0,74954215,Theft From Building,9040,Wednesday
2014-09-12,15.0,74955036,Theft From Building,9040,Friday
2014-09-26,8.0,74955089,Theft From Building,9040,Friday
2014-10-29,2.0,74956780,Theft From Building,9040,Wednesday
2014-12-05,18.0,74956724,Theft From Building,9040,Friday
2014-12-08,18.0,74956729,Theft From Building,9040,Monday
2014-02-26,10.0,73412779,Theft From Building,8554,Wednesday
2014-02-26,10.0,73412779,Stolen Property Offenses,8554,Wednesday
2014-02-27,2.0,73412786,Burglary/Breaking & Entering,8554,Thursday
2014-02-28,21.0,73413538,Drug/Narcotic Violations,8554,Friday
2014-04-06,11.0,73413631,Theft From Motor Vehicle,8554,Sunday
2014-08-16,21.0,73416132,Motor Vehicle Theft,8554,Saturday
2014-10-25,15.0,73418634,All Other Larceny,8554,Saturday
2014-04-04,12.0,74951709,Burglary/Breaking & Entering,9040,Friday
2014-05-20,2.0,74952565,All Other Larceny,9040,Tuesday
2014-12-15,11.0,74956756,Theft From Building,9040,Monday
2014-05-16,17.0,73414486,Simple Assault,8554,Friday
2014-08-29,3.0,73416187,Weapon Law Violations,8554,Friday
2014-09-07,17.0,73416962,Simple Assault,8554,Sunday
2014-09-07,17.0,73416962,Destruction/Damage/Vandalism of Property,8554,Sunday
2014-10-04,15.0,73417801,Theft From Building,8554,Saturday
2014-03-16,3.0,74950939,Intimidation,9040,Sunday
2014-08-19,7.0,74954234,All Other Larceny,9040,Tuesday
2014-08-18,13.0,74954279,Destruction/Damage/Vandalism of Property,9040,Monday
2014-09-16,9.0,74955045,Theft From Building,9040,Tuesday
2014-11-05,21.0,74955955,Theft From Building,9040,Wednesday
2014-12-02,9.0,74957500,Simple Assault,9040,Tuesday
2014-02-20,18.0,73412766,Theft From Building,8554,Thursday
2014-03-15,11.0,73413574,Burglary/Breaking & Entering,8554,Saturday
2014-05-17,12.0,73415297,All Other Larceny,8554,Saturday
2014-06-12,9.0,73415283,Destruction/Damage/Vandalism of Property,8554,Thursday
2014-11-24,18.0,73419525,Intimidation,8554,Monday
2014-11-20,2.0,73419496,Burglary/Breaking & Entering,8554,Thursday
2014-12-18,11.0,73419582,All Other Larceny,8554,Thursday
2014-12-08,21.0,73419567,Burglary/Breaking & Entering,8554,Monday
2014-07-07,18.0,74953403,Theft From Building,9040,Monday
2014-08-27,18.0,74954256,All Other Larceny,9040,Wednesday
2014-04-07,14.0,73413635,Simple Assault,8554,Monday
2014-04-30,10.0,73414468,All Other Larceny,8554,Wednesday
2014-10-14,21.0,73417875,Theft From Building,8554,Tuesday
2014-11-01,1.0,73418670,Drug/Narcotic Violations,8554,Saturday
2014-11-01,1.0,73418670,Drug Equipment Violations,8554,Saturday
2014-02-21,17.0,74950892,Theft From Building,9040,Friday
2014-03-26,22.0,74950975,Destruction/Damage/Vandalism of Property,9040,Wednesday
2014-04-28,13.0,74951805,Theft From Building,9040,Monday
2014-07-30,9.0,74953475,All Other Larceny,9040,Wednesday
2014-07-05,12.0,74953400,Drug/Narcotic Violations,9040,Saturday
2014-09-30,11.0,74955100,Theft From Building,9040,Tuesday
2014-10-16,19.0,74955948,Theft From Building,9040,Thursday
2014-02-23,17.0,73412773,Theft From Building,8554,Sunday
2014-02-23,17.0,73412773,Destruction/Damage/Vandalism of Property,8554,Sunday
2014-11-24,11.0,73419548,Theft From Building,8554,Monday
2014-02-07,18.0,74950137,Theft From Building,9040,Friday
2014-03-15,5.0,74950936,False Pretenses/Swindle/Confidence Game,9040,Saturday
2014-03-15,5.0,74950936,Impersonation,9040,Saturday
2014-03-15,5.0,74950936,Drug/Narcotic Violations,9040,Saturday
2014-04-25,8.0,74951802,Theft From Building,9040,Friday
2014-08-31,2.0,74955038,All Other Larceny,9040,Sunday
2014-01-23,22.0,73412688,Shoplifting,8554,Thursday
2014-05-02,15.0,73414463,Theft From Motor Vehicle,8554,Friday
2014-10-30,10.0,73418658,Theft From Building,8554,Thursday
2014-04-12,17.0,74951744,Theft From Building,9040,Saturday
2014-04-07,21.0,74951751,Theft From Building,9040,Monday
2014-06-12,7.0,74952619,Counterfeiting/Forgery,9040,Thursday
2014-06-20,2.0,74952645,Destruction/Damage/Vandalism of Property,9040,Friday
2014-07-01,17.0,74957508,Theft From Building,9040,Tuesday
2014-08-05,8.0,74954191,All Other Larceny,9040,Tuesday
2014-09-12,15.0,74955021,Theft From Building,9040,Friday
2014-11-02,1.0,74955920,All Other Larceny,9040,Sunday
2014-03-23,19.0,73413598,All Other Larceny,8554,Sunday
2014-04-02,5.0,73413621,Destruction/Damage/Vandalism of Property,8554,Wednesday
2014-05-05,14.0,73414472,All Other Larceny,8554,Monday
2014-06-14,20.0,73415290,All Other Larceny,8554,Saturday
2014-06-25,14.0,73415320,Weapon Law Violations,8554,Wednesday
2014-06-26,14.0,73415325,Destruction/Damage/Vandalism of Property,8554,Thursday
2014-07-23,10.0,73416097,All Other Larceny,8554,Wednesday
2014-09-25,23.0,73417045,Simple Assault,8554,Thursday
2014-10-05,10.0,73417874,Theft From Building,8554,Sunday
2014-10-27,15.0,73418659,Burglary/Breaking & Entering,8554,Monday
2014-04-17,15.0,74951771,Theft From Building,9040,Thursday
2014-12-03,15.0,74957502,Intimidation,9040,Wednesday
2014-02-25,0.0,73412775,Drug/Narcotic Violations,8554,Tuesday
2014-04-11,19.0,73415281,Theft From Building,8554,Friday
2014-06-24,8.0,73415314,Theft From Motor Vehicle,8554,Tuesday
2014-10-06,14.0,73417820,All Other Larceny,8554,Monday
2014-11-24,18.0,73419527,Theft From Motor Vehicle,8554,Monday
2014-11-20,20.0,73419503,Drug/Narcotic Violations,8554,Thursday
2014-02-22,23.0,74950898,Theft From Building,9040,Saturday
2014-08-22,12.0,74954243,Theft From Building,9040,Friday
2014-01-17,17.0,73412675,Theft From Building,8554,Friday
2014-06-05,8.0,73415309,False Pretenses/Swindle/Confidence Game,8554,Thursday
2014-09-14,0.0,73417002,Theft From Building,8554,Sunday
2014-09-06,12.0,73416977,False Pretenses/Swindle/Confidence Game,8554,Saturday
2014-01-04,16.0,74950070,Drug/Narcotic Violations,9040,Saturday
2014-07-26,19.0,74953462,Drug/Narcotic Violations,9040,Saturday
2014-08-15,16.0,74954230,Destruction/Damage/Vandalism of Property,9040,Friday
2014-12-23,11.0,74957492,All Other Larceny,9040,Tuesday
2014-01-11,22.0,73411930,Drug/Narcotic Violations,8554,Saturday
2014-01-11,22.0,73411930,Drug Equipment Violations,8554,Saturday
2014-01-05,18.0,73411916,All Other Larceny,8554,Sunday
2014-02-15,23.0,73412753,Drug/Narcotic Violations,8554,Saturday
2014-07-26,14.0,73416099,Drug/Narcotic Violations,8554,Saturday
2014-09-09,0.0,73416986,All Other Larceny,8554,Tuesday
2014-11-18,15.0,73419486,Theft From Building,8554,Tuesday
2014-04-03,9.0,74951703,Theft From Building,9040,Thursday
2014-09-04,0.0,74954280,Theft From Building,9040,Thursday
2014-11-14,19.0,74955962,Simple Assault,9040,Friday
2014-02-07,17.0,73412722,Theft From Building,8554,Friday
2014-06-29,15.0,73415330,Theft From Building,8554,Sunday
2014-10-22,14.0,73417889,All Other Larceny,8554,Wednesday
2014-02-27,11.0,74950906,Shoplifting,9040,Thursday
2014-05-01,19.0,74951819,Aggravated Assault,9040,Thursday
2014-08-28,17.0,74954259,Drug/Narcotic Violations,9040,Thursday
2014-09-14,2.0,74955032,Destruction/Damage/Vandalism of Property,9040,Sunday
2014-09-14,18.0,74955035,Drug/Narcotic Violations,9040,Sunday
2014-09-12,7.0,74955108,Destruction/Damage/Vandalism of Property,9040,Friday
2014-12-15,8.0,74956785,Destruction/Damage/Vandalism of Property,9040,Monday
2014-01-30,15.0,73412702,Destruction/Damage/Vandalism of Property,8554,Thursday
2014-03-15,12.0,73413573,Theft From Building,8554,Saturday
2014-08-01,18.0,73416115,All Other Larceny,8554,Friday
2014-08-01,18.0,73416115,Stolen Property Offenses,8554,Friday
2014-08-28,10.0,73416182,All Other Larceny,8554,Thursday
2014-10-10,18.0,73417819,Intimidation,8554,Friday
2014-03-15,14.0,74950938,Theft From Building,9040,Saturday
2014-06-03,12.0,74953395,All Other Larceny,9040,Tuesday
2014-07-26,23.0,74953465,Theft of Motor Vehicle Parts or Accessories,9040,Saturday
2014-08-25,15.0,74954250,Theft From Building,9040,Monday
2014-08-05,10.0,74954195,Theft From Building,9040,Tuesday
2014-08-15,6.0,74954212,Simple Assault,9040,Friday
2014-10-11,18.0,74955843,Credit Card/Automated Teller Machine Fraud,9040,Saturday
2014-11-26,16.0,74956700,Theft From Building,9040,Wednesday
2014-01-18,15.0,73412668,Destruction/Damage/Vandalism of Property,8554,Saturday
2014-06-12,18.0,73415287,All Other Larceny,8554,Thursday
2014-11-22,22.0,73419520,Destruction/Damage/Vandalism of Property,8554,Saturday
2014-11-14,2.0,73418738,Burglary/Breaking & Entering,8554,Friday
2014-12-08,10.0,73419572,Theft From Building,8554,Monday
2014-03-26,12.0,74950971,Theft From Building,9040,Wednesday
2014-04-22,9.0,74951776,False Pretenses/Swindle/Confidence Game,9040,Tuesday
2014-04-17,11.0,74951786,Theft From Building,9040,Thursday
2014-04-12,23.0,74951747,Destruction/Damage/Vandalism of Property,9040,Saturday
2014-06-14,13.0,74952648,All Other Larceny,9040,Saturday
2014-09-05,17.0,74954294,Drug/Narcotic Violations,9040,Friday
2014-09-17,13.0,74955046,Theft From Building,9040,Wednesday
2014-10-08,16.0,74955134,Destruction/Damage/Vandalism of Property,9040,Wednesday
2014-12-02,23.0,74956707,Drug/Narcotic Violations,9040,Tuesday
2014-02-01,0.0,73420353,Theft From Building,8554,Saturday
2014-03-12,15.0,73413569,Impersonation,8554,Wednesday
2014-07-11,11.0,73416086,Destruction/Damage/Vandalism of Property,8554,Friday
2014-09-27,21.0,73417052,Simple Assault,8554,Saturday
2014-09-27,21.0,73417766,Drug/Narcotic Violations,8554,Saturday
2014-06-15,23.0,74952627,All Other Larceny,9040,Sunday
2014-06-15,23.0,74952627,Stolen Property Offenses,9040,Sunday
2014-06-16,9.0,74952634,All Other Larceny,9040,Monday
2014-06-03,22.0,74952597,All Other Larceny,9040,Tuesday
2014-06-30,20.0,74953382,Theft From Building,9040,Monday
2014-07-31,14.0,74953477,Destruction/Damage/Vandalism of Property,9040,Thursday
2014-10-07,0.0,74955123,Drug/Narcotic Violations,9040,Tuesday
2014-10-16,19.0,74955868,Theft From Building,9040,Thursday
2014-11-03,15.0,74955930,Theft From Building,9040,Monday
2014-03-20,6.0,73413600,Destruction/Damage/Vandalism of Property,8554,Thursday
2014-07-18,0.0,73416119,Embezzlement,8554,Friday
2014-08-26,9.0,73416162,All Other Larceny,8554,Tuesday
2014-11-12,4.0,73418720,Simple Assault,8554,Wednesday
2014-01-10,15.0,74950088,All Other Larceny,9040,Friday
2014-07-03,17.0,74953398,Drug/Narcotic Violations,9040,Thursday
2014-07-19,22.0,74953437,All Other Larceny,9040,Saturday
2014-09-13,15.0,74955027,Drug/Narcotic Violations,9040,Saturday
2014-11-07,22.0,74955946,Drug/Narcotic Violations,9040,Friday
2014-12-15,9.0,74956734,Theft From Building,9040,Monday
2014-07-09,12.0,73415347,All Other Larceny,8554,Wednesday
2014-08-18,8.0,73416135,All Other Larceny,8554,Monday
2014-02-25,13.0,74950901,Shoplifting,9040,Tuesday
2014-04-27,20.0,74951800,Simple Assault,9040,Sunday
2014-11-01,17.0,74955918,Simple Assault,9040,Saturday
2014-06-27,23.0,73415332,Theft From Building,8554,Friday
2014-09-02,22.0,73416938,Drug/Narcotic Violations,8554,Tuesday
2014-09-02,22.0,73416938,Drug Equipment Violations,8554,Tuesday
2014-11-22,16.0,73419519,All Other Larceny,8554,Saturday
2014-05-01,18.0,74952529,Shoplifting,9040,Thursday
2014-05-05,13.0,74952531,Theft From Building,9040,Monday
2014-10-24,21.0,74955901,Theft From Building,9040,Friday
2014-11-04,21.0,74955941,Theft From Building,9040,Tuesday
2014-05-13,17.0,73414493,Impersonation,8554,Tuesday
2014-01-17,16.0,74950090,Destruction/Damage/Vandalism of Property,9040,Friday
2014-04-22,13.0,74951779,Theft From Building,9040,Tuesday
2014-04-30,14.0,74952538,Pornography/Obscene Material,9040,Wednesday
2014-09-08,15.0,74955014,Theft From Building,9040,Monday
2014-10-25,23.0,74955899,Drug/Narcotic Violations,9040,Saturday
2014-03-14,20.0,73413570,Drug/Narcotic Violations,8554,Friday
2014-06-19,8.0,73415316,Burglary/Breaking & Entering,8554,Thursday
2014-07-08,10.0,73415350,All Other Larceny,8554,Tuesday
2014-08-28,19.0,73416186,Theft From Building,8554,Thursday
2014-09-13,22.0,73417001,Theft From Motor Vehicle,8554,Saturday
2014-09-06,23.0,73416955,Destruction/Damage/Vandalism of Property,8554,Saturday
2014-10-04,2.0,73417794,Sodomy,8554,Saturday
2014-12-29,11.0,73419596,Simple Assault,8554,Monday
2014-05-23,17.0,74952578,Theft From Building,9040,Friday
2014-08-26,15.0,74954253,Credit Card/Automated Teller Machine Fraud,9040,Tuesday
2014-11-01,23.0,74955919,Drug/Narcotic Violations,9040,Saturday
2014-01-21,21.0,73412682,Theft From Building,8554,Tuesday
2014-02-28,21.0,73413542,Drug/Narcotic Violations,8554,Friday
2014-04-07,15.0,73413638,Intimidation,8554,Monday
2014-04-16,12.0,73414390,Impersonation,8554,Wednesday
2014-06-20,10.0,73415301,All Other Larceny,8554,Friday
2014-08-28,11.0,73416176,Simple Assault,8554,Thursday
2014-09-30,14.0,73417782,Destruction/Damage/Vandalism of Property,8554,Tuesday
2014-11-06,15.0,73418707,Theft From Building,8554,Thursday
2014-02-19,18.0,74950896,Theft From Building,9040,Wednesday
2014-03-27,17.0,74951733,Theft From Building,9040,Thursday
2014-04-20,12.0,74951772,Theft From Building,9040,Sunday
2014-08-02,10.0,74954184,Theft From Building,9040,Saturday
2014-10-17,6.0,74955865,Theft From Building,9040,Friday
2014-01-20,20.0,73412720,Theft From Building,8554,Monday
2014-08-26,9.0,73416169,All Other Larceny,8554,Tuesday
2014-09-17,14.0,73417018,All Other Larceny,8554,Wednesday
2014-09-01,16.0,73416929,Theft From Building,8554,Monday
2014-09-03,23.0,73416965,Simple Assault,8554,Wednesday
2014-10-25,22.0,73419507,Theft From Building,8554,Saturday
2014-01-20,7.0,74950096,Destruction/Damage/Vandalism of Property,9040,Monday
2014-04-14,15.0,74951784,False Pretenses/Swindle/Confidence Game,9040,Monday
2014-06-03,12.0,74952618,Theft From Building,9040,Tuesday
2014-07-18,16.0,74953452,All Other Larceny,9040,Friday
2014-08-14,12.0,74954210,Theft From Building,9040,Thursday
2014-08-02,16.0,74953482,Simple Assault,9040,Saturday
2014-10-29,21.0,74955914,Theft From Building,9040,Wednesday
2014-11-05,0.0,74955933,Drug/Narcotic Violations,9040,Wednesday
2014-02-11,19.0,73413565,Aggravated Assault,8554,Tuesday
2014-02-20,2.0,73412765,Theft From Building,8554,Thursday
2014-03-11,9.0,73413603,Burglary/Breaking & Entering,8554,Tuesday
2014-04-13,8.0,73414438,Impersonation,8554,Sunday
2014-04-29,23.0,73414445,Drug/Narcotic Violations,8554,Tuesday
2014-04-29,23.0,73414445,Drug Equipment Violations,8554,Tuesday
2014-05-01,2.0,73414454,Theft From Building,8554,Thursday
2014-06-11,13.0,73415279,Theft From Motor Vehicle,8554,Wednesday
2014-10-27,21.0,73418644,Drug/Narcotic Violations,8554,Monday
2014-10-27,21.0,73418644,Drug Equipment Violations,8554,Monday
2014-11-01,13.0,73418710,Theft From Motor Vehicle,8554,Saturday
2014-03-20,0.0,74950951,Stolen Property Offenses,9040,Thursday
2014-06-08,5.0,74953449,Intimidation,9040,Sunday
2014-09-29,16.0,74955117,Theft From Building,9040,Monday
2014-11-07,17.0,74955944,Theft From Building,9040,Friday
2014-12-17,6.0,74956776,Destruction/Damage/Vandalism of Property,9040,Wednesday
2014-01-09,21.0,73412760,Embezzlement,8554,Thursday
2014-01-28,16.0,73412695,Theft From Building,8554,Tuesday
2014-04-12,11.0,73414378,All Other Larceny,8554,Saturday
2014-06-23,10.0,73415311,All Other Larceny,8554,Monday
2014-07-15,14.0,73416085,All Other Larceny,8554,Tuesday
2014-11-22,21.0,73419516,Drug/Narcotic Violations,8554,Saturday
2014-11-12,23.0,73418725,Destruction/Damage/Vandalism of Property,8554,Wednesday
2014-05-31,4.0,74952592,Drug/Narcotic Violations,9040,Saturday
2014-06-17,21.0,74952653,Counterfeiting/Forgery,9040,Tuesday
2014-07-14,14.0,74953424,All Other Larceny,9040,Monday
2014-09-05,7.0,74954282,Theft From Building,9040,Friday
2014-08-01,19.0,73416155,All Other Larceny,8554,Friday
2014-09-17,16.0,73417020,Destruction/Damage/Vandalism of Property,8554,Wednesday
2014-09-18,0.0,73417025,All Other Larceny,8554,Thursday
2014-11-14,11.0,73418740,Theft From Building,8554,Friday
2014-06-21,21.0,74953361,Destruction/Damage/Vandalism of Property,9040,Saturday
2014-10-13,16.0,74955852,Theft From Building,9040,Monday
2014-10-20,19.0,74955884,Theft From Building,9040,Monday
2014-01-08,11.0,73411920,Theft From Building,8554,Wednesday
2014-02-13,15.0,73412741,Impersonation,8554,Thursday
2014-03-08,9.0,73413554,Drug/Narcotic Violations,8554,Saturday
2014-05-01,22.0,73414456,Drug/Narcotic Violations,8554,Thursday
2014-05-01,22.0,73414456,Drug Equipment Violations,8554,Thursday
2014-09-07,5.0,73416957,Drug/Narcotic Violations,8554,Sunday
